Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,18.5,"Portland (Multnomah County), OR","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",CDS Wonder: E10-E14,,,,,14.4,23.4
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,35,"Portland (Multnomah County), OR","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",CDS Wonder: E10-E14,,,,,27.9,42.1
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,27.5,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,22.8,32.2
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,14.6,"Minneapolis, MN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,17.3,"Minneapolis, MN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,13.2,"Las Vegas (Clark County), NV","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Nevada Vital Records - Clark County Deaths,,,,,11.5,14.9
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,6.7,"Las Vegas (Clark County), NV","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Nevada Vital Records - Clark County Deaths,,,,,2.8,10.7
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,25.9,"Las Vegas (Clark County), NV","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Nevada Vital Records - Clark County Deaths,,,,,17.8,34
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,14.1,"Las Vegas (Clark County), NV","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Nevada Vital Records - Clark County Deaths,,,,,9.1,19.2
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,2,"Las Vegas (Clark County), NV","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Nevada Vital Records - Clark County Deaths,,,,,0,6
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,12.8,"Las Vegas (Clark County), NV","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Nevada Vital Records - Clark County Deaths,,,,,10.8,14.9
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,11.9,"Las Vegas (Clark County), NV","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Nevada Vital Records - Clark County Deaths,,,,,9.7,14.1
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Multiracial,35.5,"Minneapolis, MN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,27.2,"Minneapolis, MN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,American Indian/Alaska Native,15.2,"Minneapolis, MN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,40.9,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,29.5,55.3
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,24.2,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,18.9,30.5
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,18.8,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,17.3,20.4
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,25.7,"San Antonio, TX","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Diabetes Mortality Rate ICD-10 codes: E10-E14, NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,24.2,"San Antonio, TX","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Diabetes Mortality Rate ICD-10 codes: E10-E14, NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,18.9,"Los Angeles, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,13.1,"Los Angeles, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,6.8,"Los Angeles, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,22.7,"Los Angeles, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,36.3,"Los Angeles, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,14.2,"Los Angeles, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",Does not include Pacific Islander,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,15.6,"Los Angeles, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,22.3,"Philadelphia, PA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E16",PA Eddie-->Vital Statistics,,,,,19.1,25.4
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,19.5,"Boston, MA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016).",,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,32,"Oakland (Alameda County), CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,22.1,"San Diego County, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 17, 2018 6:50:08 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.",,,,19.6,24.6
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,22.8,"Philadelphia, PA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E18",PA Eddie-->Vital Statistics,,,,,12.5,33
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,24,"Chicago, Il","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",,,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,14.8,"Chicago, Il","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",,,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,33,"Chicago, Il","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",,,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,27.9,"Chicago, Il","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",,,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,29.5,"Indianapolis (Marion County), IN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",MCPHD Death Certificate data,,,,,22.2,38.7
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,,"Indianapolis (Marion County), IN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,15.7,"Indianapolis (Marion County), IN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",MCPHD Death Certificate data,,,,,12.7,19.3
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,17,"Indianapolis (Marion County), IN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",MCPHD Death Certificate data,,,,,13.5,21.2
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,38.4,"Cleveland, OH","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Medical Examiner's Office,,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,25,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,12.8,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,37.3,"Cleveland, OH","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Medical Examiner's Office,,,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,17.9,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,34.4,"San Antonio, TX","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Diabetes Mortality Rate ICD-10 codes: E10-E14, NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,American Indian/Alaska Native,0,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,16,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,26.5,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,24,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,13.8,"Long Beach, CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,19.7,"Indianapolis (Marion County), IN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",MCPHD Death Certificate data,,,,,15.4,25
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,18.3,"Minneapolis, MN","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,19,"Houston, TX","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,35,"Houston, TX","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,20.9,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,American Indian/Alaska Native,25.1,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"American Indian alone; *All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,19.7,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,28.3,"Phoenix, AZ","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14",Final Year End Death Data,,"*All races,except for white, contain Hispanic/Latino populations",,,,
Chronic Disease,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,14.7,"Oakland (Alameda County), CA","Diabetes mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: E10-E14","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
