Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,15.7,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,24.3,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,17.1,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,17.9,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,15.8,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,25.7,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,19.3,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,11.5,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,15.8,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,12.6,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,13.5,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,14.4,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,13.8,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",Does not include Pacific Islander,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,33.6,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,18.4,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,8.2,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,13.5,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,15.7,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,13.1,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,10,"Miami (Miami-Dade County), FL","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,16.9,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,11.4,"Indianapolis (Marion County), IN","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J10-J18",MCPHD Death Certificate data,,,,,9.2,14
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,,"Indianapolis (Marion County), IN","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J10-J18",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,,"Indianapolis (Marion County), IN","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J10-J18",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,,"Indianapolis (Marion County), IN","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J10-J18",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,11.6,"Indianapolis (Marion County), IN","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J10-J18",MCPHD Death Certificate data,,,,,9.1,14.7
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,11.3,"Indianapolis (Marion County), IN","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J10-J18",MCPHD Death Certificate data,,,,,8.5,14.8
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,,"Indianapolis (Marion County), IN","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J10-J18",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,22.9,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,11,"Miami (Miami-Dade County), FL","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,12,"U.S. Total, U.S. Total","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","National Vital Statistcis Report Volume 63, Number 9.  Table 17. Age-adjusted death rates for 113 selected causes by Hispanic origin http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_09.pdf",,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,6.7,"Miami (Miami-Dade County), FL","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,17.4,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,11.5,25.4
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,8.7,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,5.5,13.1
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,9,"Miami (Miami-Dade County), FL","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,12,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,6.8,19.4
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,14.4,"U.S. Total, U.S. Total","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","National Vital Statistcis Report Volume 63, Number 9. Table 16. Age-adjusted death rates for 113 selected ccauses by raqce and sex: United States 2012. http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_09.pdf",,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,American Indian/Alaska Native,13.1,"U.S. Total, U.S. Total","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","National Vital Statistcis Report Volume 63, Number 9. Table 16. Age-adjusted death rates for 113 selected ccauses by raqce and sex: United States 2012. http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_09.pdf",,American Indian alone,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,14,"U.S. Total, U.S. Total","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","National Vital Statistcis Report Volume 63, Number 9. Table 16. Age-adjusted death rates for 113 selected ccauses by raqce and sex: United States 2012. http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_09.pdf",,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,16.1,"U.S. Total, U.S. Total","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","National Vital Statistcis Report Volume 63, Number 9. Table 16. Age-adjusted death rates for 113 selected ccauses by raqce and sex: United States 2012. http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_09.pdf",,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,14.4,"U.S. Total, U.S. Total","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","National Vital Statistcis Report Volume 63, Number 9. Table 16. Age-adjusted death rates for 113 selected ccauses by raqce and sex: United States 2012. http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_09.pdf",,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,25.5,"Columbus, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,18.9,33.7
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,16.9,"Columbus, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,12.6,22.1
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,21.9,"Columbus, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,17.4,27.2
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,9.8,"Portland (Multnomah County), OR","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",CDC Wonder: J10-J18,,,,,6.3,14.6
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,5.9,"Portland (Multnomah County), OR","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",CDC Wonder: J10-J18,,,,,3.9,8.7
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,7.8,"Portland (Multnomah County), OR","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",CDC Wonder: J10-J18,,,,,5.7,10.5
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,"Using 2011 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,Using 2011 mid-year population estimates,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Here, the indicator is suppressed due to less than 10 deaths.",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,11.9,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,6.5,19.9
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,8.4,"Miami (Miami-Dade County), FL","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,21.6,"Phoenix, AZ","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Final Year End Death Data,Deaths were considered a case if the keywords pneumonia and influenza were listed as the Cause of Death.  Cases were excluded if the Cause of Death indicated aspiration pneumonia.,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,27.9,"Phoenix, AZ","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Final Year End Death Data,Deaths were considered a case if the keywords pneumonia and influenza were listed as the Cause of Death.  Cases were excluded if the Cause of Death indicated aspiration pneumonia.,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,34,"Phoenix, AZ","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Final Year End Death Data,Deaths were considered a case if the keywords pneumonia and influenza were listed as the Cause of Death.  Cases were excluded if the Cause of Death indicated aspiration pneumonia.,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,,"Columbus, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,,"Columbus, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,,"Columbus, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,20.2,"Columbus, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,16.2,24.1
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,12.1,"Cleveland, OH","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Cleveland Department of Public Health Office of Vital Statistics,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,15.8,"Los Angeles, CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,20.2,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,13.9,"Chicago, Il","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,14.8,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,8.3,24.4
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,32.2,"Oakland (Alameda County), CA","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",Alameda County vital statistics files,Using 2011 mid-year population estimates,,,,23.9,42.4
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,10.8,"Kansas City, MO","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,9,"Kansas City, MO","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
Infectious Disease,"Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,11.5,"Kansas City, MO","Pneumonia and influenza deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.  ICD-10 codes: J09-J18",,,,,,,
