Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,9.5,"Columbus, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Ohio Department of Health, Office of Vital Statistics.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,,"Columbus, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Ohio Department of Health, Office of Vital Statistics.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,13.8,"Columbus, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Ohio Department of Health, Office of Vital Statistics.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,11,17.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,17,"Columbus, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Ohio Department of Health, Office of Vital Statistics.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,12.9,21.9
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,16.2,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,7,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,10.6,"Houston, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,6.1,"Houston, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,5.3,"Houston, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,8,"Houston, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,19,"Houston, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,3.8,"Los Angeles, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,6.5,"Los Angeles, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",Does not include Pacific Islander,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,1.9,"Los Angeles, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,4.8,"Los Angeles, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,2.2,"Los Angeles, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,5.5,"Los Angeles, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Linked California DPH Death Statistical Master File for Los Angeles County residents, 2010-2012","Age-specific rates calculated using annual Los Angeles County population estimate created by LAC Internal Services Division, adjusted to year 2000 standard population. Includes records for which Los Angeles was recorded on the death certificate as the decedents city of residence.",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,4.4,"Houston, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,17.2,"Houston, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,5.7,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,3.3,"San Antonio, TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Suicide rate ICD-10 codes: X60-X84, Y87.0,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,2.5,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,16.4,"Portland (Multnomah County), OR","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",CDC Wonder: X60-84 (X87.0 does not appear to exist),,,,,13.5,19.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,17.2,"Portland (Multnomah County), OR","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",CDC Wonder: X60-84 (X87.0 does not appear to exist),,,,,14,20.4
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,7,"Portland (Multnomah County), OR","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",CDC Wonder: X60-84 (X87.0 does not appear to exist),,,,,4.6,10.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,26.4,"Portland (Multnomah County), OR","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",CDC Wonder: X60-84 (X87.0 does not appear to exist),,,,,21.1,31.6
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,8.3,"Miami (Miami-Dade County), FL","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,5.3,"Miami (Miami-Dade County), FL","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,13.3,"Miami (Miami-Dade County), FL","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,14.6,"Miami (Miami-Dade County), FL","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,21.2,"Columbus, OH","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Ohio Department of Health, Office of Vital Statistics.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,16.1,27.3
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,15.8,"Seattle, WA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","WA State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2013, August 2014.",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,10.3,"Seattle, WA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","WA State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2013, August 2014.",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,19.7,"Seattle, WA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","WA State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2013, August 2014.",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,36.5,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,19.3,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,16.5,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,40,"Philadelphia, PA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",PA Eddie,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,20.4,"Fort Worth (Tarrant County), TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,15.2,"Fort Worth (Tarrant County), TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,8.3,"Fort Worth (Tarrant County), TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,18,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,16.1,19.9
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,10.8,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,5.9,15.7
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,12.4,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,7.2,17.6
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,6.6,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,4.3,8.9
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,6.7,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,0,14.3
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,26.3,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,23.2,29.4
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,9.8,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,7.9,11.8
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,26.6,"Las Vegas (Clark County), NV","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Nevada Vital Records - Clark County Deaths,,,,,23.4,29.9
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,11.9,"Fort Worth (Tarrant County), TX","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,13.9,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,American Indian/Alaska Native,3.4,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,American Indian alone,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,31.4,"Denver, CO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,7.7,"Denver, CO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,23.9,"Denver, CO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,11,"Minneapolis, MN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,American Indian/Alaska Native,30.5,"Minneapolis, MN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,2.6,"Minneapolis, MN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,10.6,"Minneapolis, MN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,12,"Minneapolis, MN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,5.1,"Minneapolis, MN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,16.7,"Minneapolis, MN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,6.1,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,6.6,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,22,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,6.2,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,21.4,"Phoenix, AZ","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",AZ Death Certifcates,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,7.2,"Chicago, Il","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,5.5,"Washington, DC","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,12.4,"San Jose, CA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Santa Clara County Public Health Department, 2011-2013 Death Database, U.S. Census Bureau, Census 2000-2010",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,6.6,"Washington, DC","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",,,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,13.5,"Indianapolis (Marion County), IN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",MCPHD Death Certificate data,,,,,11.2,16.2
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,5.4,"Boston, MA","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,,"Indianapolis (Marion County), IN","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, X87.0",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,12.5,"Denver, CO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,13.4,"Denver, CO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,11.8,"Denver, CO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Suicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,19.4,"Denver, CO","Suicides per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X60-X84, Y87.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
