Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,White,78.4,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,78,78.7
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Female,All,81,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,80.6,81.4
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Male,All,74.2,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,73.8,74.7
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Female,All,80.7,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,80.3,81.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,All,77.9,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,77.5,78.2
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Black,74.9,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,74.2,75.6
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Hispanic,88.1,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,85.5,90.7
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,White,78.7,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,78.3,79.1
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Male,All,74.8,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,74.3,75.3
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Male,All,74.8,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,74.3,75.3
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Female,All,80.1,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,79.7,80.6
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,White,78.4,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,78,78.8
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Hispanic,97.6,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,94.2,100.9
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Black,74.4,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,73.7,75.1
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,All,77.6,"Indianapolis (Marion County), IN",Life expectancy at birth,MCPHD Death Certificate data,,,,,77.2,77.9
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,All,76.7,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Black,72.9,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,White,78.5,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Female,All,79.3,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Male,All,74.1,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,All,76.8,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Black,72.4,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,White,78.8,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Female,All,79.6,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Male,All,73.7,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,All,77,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Black,73.4,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,White,78.6,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Female,All,80.3,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Male,All,73.5,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,All,77.4,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Black,73.6,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,White,79,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Female,All,80.3,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Male,All,74.2,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Male,All,74.2,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Female,All,79.5,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,White,79.1,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Black,72.8,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,All,77,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Black,72.1,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Female,All,79.4,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,White,79.2,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,All,76.8,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Male,All,73.9,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Female,All,79.7,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,White,79.3,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,Black,72.5,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Both,All,77,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2016,Male,All,74.3,"Kansas City, MO",Life expectancy at birth,,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Other,93.3,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,White,76.6,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,All,78.1,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Asian/PI,83.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Black,74.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Hispanic,83.1,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Female,All,80.5,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Male,All,75.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,All,77.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Asian/PI,82.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Black,74.3,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Hispanic,83.3,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Other,91.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,White,76.4,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Female,All,80,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Male,All,75.7,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Male,All,75.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,All,77.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Asian/PI,82.4,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Black,73.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Hispanic,82.1,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Other,93.3,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,White,76.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Female,All,80.1,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,All,77.7,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Asian/PI,81.5,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Black,73.6,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Hispanic,81.4,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,Other,90.7,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,White,76.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Female,All,79.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Male,All,75.5,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Hispanic,80.7,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Black,73.5,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Asian/PI,81.1,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,All,77.3,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Male,All,74.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Female,All,79.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,White,76.6,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2014,Both,Other,90.1,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Asian/PI,81.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,All,77.3,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Male,All,74.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Female,All,79.7,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,White,78.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Other,92.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Hispanic,81.9,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2015,Both,Black,73.8,"Las Vegas (Clark County), NV",Life expectancy at birth,Nevada Vital Records - Clark County Deaths,,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Multiracial,83,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,All,81.8,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,American Indian/Alaska Native,76.4,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Asian/PI,86.2,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Black,78.5,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Hispanic,84.9,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,White,81,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,All,82.8,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Asian/PI,82.8,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Black,79.4,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Hispanic,84.9,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,Multiracial,76,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2012,Both,White,82.8,"Long Beach, CA",Life expectancy at birth,"Source: U.S. Census Bureau, 2010-2014 American Community Survey 5-Year Estimates; California Electronic Death Registration System (CA-EDRS), as of April 1, 2016; California Department of Public Health Master Statistical File.  Includes data for 2010, 2011, 2012.",,,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Female,All,84,"Los Angeles, CA",Life expectancy at birth,Los Angeles County Health Department,,County level data,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Male,All,79.4,"Los Angeles, CA",Life expectancy at birth,Los Angeles County Health Department,,County level data,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Black,75.7,"Los Angeles, CA",Life expectancy at birth,Los Angeles County Health Department,,County level data,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Hispanic,83.4,"Los Angeles, CA",Life expectancy at birth,Los Angeles County Health Department,,County level data,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,White,81.1,"Los Angeles, CA",Life expectancy at birth,Los Angeles County Health Department,,County level data,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,All,81.8,"Los Angeles, CA",Life expectancy at birth,Los Angeles County Health Department,,County level data,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2011,Both,Asian/PI,85.8,"Los Angeles, CA",Life expectancy at birth,Los Angeles County Health Department,,County level data,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2013,Both,All,80,"Miami (Miami-Dade County), FL",Life expectancy at birth,VCU Center on Society and Health (www.societyhealth.vcu.edu/maps),,Computed with range of years - 2003 to 2013,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Asian/PI,,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for 2011-2012 were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. *Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates",,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Black,77.2,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,Hispanic,81.9,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,White,81.4,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Female,All,83.3,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Male,All,78.1,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
Life Expectancy and Death Rate (Overall),Life Expectancy at Birth (Years),2010,Both,All,80.9,"New York City, NY",Life expectancy at birth,NYC DOHMH Bureau of Vital Statistics,"Life expectancy at birth. For life expectancy computations, single-year age group populations were based on decennial census counts. Life expectancies for 2010 are calculated based on 2010 Census population. Population data for life expectancies for subsequent years were extrapolated based on single-year age groups of Census population, 2000 and 2010. Life expectancy for Asians and Pacific Islanders is not displayed because the required single year of age population denominators are too small to produce reliable estimates.  Life expectancy calculations use national data from the NCHS, including deaths to New York City residents that occurred outside of New York City.",,,,,
