Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,207.2,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,106.9,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,103.5,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,180.7,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,141.3,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,218.6,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,172.4,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,202.2,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,138.1,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,124.6,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,176.2,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,141.2,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,217.7,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,174.3,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,210.7,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,138.3,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,102,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,178.5,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,145.8,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,216.8,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,184.7,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,174,195.4
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,135.7,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,128,143.4
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,163,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,155.5,170.6
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed here because number is too small for rate calculation.; Value is for all of Tarrant County.",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. ",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,105,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,89.4,120.6
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,188.5,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,166.8,210.1
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,108.1,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,81.2,141
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,155.5,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,149.2,161.7
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,192.6,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,181.8,203.3
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,130.8,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,123.3,138.2
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,165.3,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,157.8,172.7
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed here because number is too small for rate calculation.; Value is for all of Tarrant County.",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. ",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,106.7,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,91,122.5
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,182.3,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,161.9,202.6
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,101.9,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,77.2,132
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,156.1,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,149.9,162.2
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,101.9,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,87.5,116.3
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,186.2,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,166.1,206.2
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,180.3,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,170.1,190.5
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,128.1,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,120.9,135.4
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,154.2,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,147.1,161.3
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed here because number is too small for rate calculation.; Value is for all of Tarrant County.",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. ",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,111.9,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,87.2,141.4
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,148.9,"Fort Worth (Tarrant County), TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",National Center for Health Statistics,,,,,143,154.8
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,162.2,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,214.4,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,117.2,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,108.6,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,167.2,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,134.4,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,203.3,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,160,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,215.4,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,113.8,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,123.5,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,164.3,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,141.5,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,186.3,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,160.3,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,217.7,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,107.8,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,109.1,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,169.9,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,140.3,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,188.6,"Houston, TX","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97","Source: Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,190.7,"Houston, TX","Per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.Suggested ICD-10 codes: C00-C97",,,"Harris County data, not just Houston",,,183.3,198.2
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,136.8,"Houston, TX","Per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.Suggested ICD-10 codes: C00-C97",,,"Harris County data, not just Houston",,,131.5,142.1
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,159.1,"Houston, TX","Per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.Suggested ICD-10 codes: C00-C97",,,"Harris County data, not just Houston",,,154.8,163.5
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,185.1,"Indianapolis (Marion County), IN","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",MCPHD Death Certificate data,,,,,175.9,194.6
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,American Indian/Alaska Native,,"Indianapolis (Marion County), IN","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,,"Indianapolis (Marion County), IN","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,222.1,"Indianapolis (Marion County), IN","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",MCPHD Death Certificate data,,,,,200.6,245.4
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,,"Indianapolis (Marion County), IN","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Cancer,"All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,180,"Indianapolis (Marion County), IN","All cancer mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 codes: C00-C97",MCPHD Death Certificate data,,,,,169.5,191.1
