Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,10,"Denver, CO","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,25.5,"Denver, CO","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,10.5,"Denver, CO","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,8.7,"Denver, CO","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,2.6,"Denver, CO","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,17.7,"Denver, CO","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Colorado Vital Records Death Data,2011-2013 years are the most recently available data at this time.,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,,"Boston, MA","Report age-adjusted firearm-related mortality rate using  ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0. Compute rates per 100,000, age adjusted to the year 2000 standard population.","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,11,"San Diego County, CA","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","California Department of Public Health, Center for Health Statistics, Office of Health Information and Research, Death Statistical Master Files; SANDAG January 1 population estimates (2001-2013 estimate released Jan 2014)",Data includes 2010-2012. Population used for rate is from SANDAG (not ACS). Adjusted rates are adjusted to 2000 U.S. Standard Population.Includes ICD 10 codes U01.4 as well.,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,10.2,"U.S. Total, U.S. Total","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Firearm-related deaths (age adjusted, per 100,000 population), National Vital Statistics System-Mortality (NVSS-M), CDC/NCHS; Population Estimates, Census",,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,American Indian/Alaska Native,7.1,"U.S. Total, U.S. Total","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Firearm-related deaths (age adjusted, per 100,000 population), National Vital Statistics System-Mortality (NVSS-M), CDC/NCHS; Population Estimates, Census",,American Indian alone,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,,"Columbus, OH","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,11.2,"Columbus, OH","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,7.9,15.4
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,,"Boston, MA","Report age-adjusted firearm-related mortality rate using  ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0. Compute rates per 100,000, age adjusted to the year 2000 standard population.","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Suppressed due to total count <5",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,,"Boston, MA","Report age-adjusted firearm-related mortality rate using  ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0. Compute rates per 100,000, age adjusted to the year 2000 standard population.","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,10.5,"Boston, MA","Report age-adjusted firearm-related mortality rate using  ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0. Compute rates per 100,000, age adjusted to the year 2000 standard population.","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,1.2,"Washington, DC","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",,,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,44.4,"Detroit, MI","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",MiVDRS,Included cases with no ICD10 code and code Y87.1 where manner of death was homicide and cause of death was gunshot wound.,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,47.3,"Detroit, MI","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",MiVDRS,Included cases with no ICD10 code and code Y87.1 where manner of death was homicide and cause of death was gunshot wound.,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,37,"Detroit, MI","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",MiVDRS,Included cases with no ICD10 code and code Y87.1 where manner of death was homicide and cause of death was gunshot wound.,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,8,"Detroit, MI","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",MiVDRS,Included cases with no ICD10 code and code Y87.1 where manner of death was homicide and cause of death was gunshot wound.,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,84.6,"Detroit, MI","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",MiVDRS,Included cases with no ICD10 code and code Y87.1 where manner of death was homicide and cause of death was gunshot wound.,"This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,,"Columbus, OH","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,28.3,"Columbus, OH","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,21.3,36.9
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,,"Columbus, OH","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,13.5,"Portland (Multnomah County), OR","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","CDC Wonder: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",,,,,10,17.9
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,7.1,"Portland (Multnomah County), OR","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","CDC Wonder: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",,,,,5.2,9.5
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,7.5,"Portland (Multnomah County), OR","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","CDC Wonder: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",,,,,5.6,9.7
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,10.2,"Fort Worth (Tarrant County), TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,12,"Fort Worth (Tarrant County), TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,4.9,"Fort Worth (Tarrant County), TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,11.3,"Fort Worth (Tarrant County), TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,4,"Fort Worth (Tarrant County), TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,16.9,"Fort Worth (Tarrant County), TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",Texas Department of State Health Services,,Tarrant County (not just Fort Worth),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,25.8,"Washington, DC","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0",,,,,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,27.3,"Columbus, OH","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0.","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,21.8,33.8
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,15,"San Antonio, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Firearm Related Mortality rate ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0, NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,2.5,"San Antonio, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Firearm Related Mortality rate ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0, NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,6.3,"Houston, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.",,"Harris County data, not just Houston",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,,"Houston, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.","Adjusted rate of Harris County. Age adjustment uses 2000 standard population. S, indicates numerator too small for rate calculation. Intentional self-Harm (suicide) by discharge of firearms (X72-X74) only.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Includes all of Harris County, not just Houston",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,2.5,"Houston, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.","Adjusted rate of Harris County. Age adjustment uses 2000 standard population. S, indicates numerator too small for rate calculation. Intentional self-Harm (suicide) by discharge of firearms (X72-X74) only.","Includes all of Harris County, not just Houston",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,,"Houston, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.","Adjusted rate of Harris County. Age adjustment uses 2000 standard population. S, indicates numerator too small for rate calculation. Intentional self-Harm (suicide) by discharge of firearms (X72-X74) only.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator. Includes all of Harris County, not just Houston",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,11.8,"Houston, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.","Adjusted rate of Harris County. Age adjustment uses 2000 standard population. S, indicates numerator too small for rate calculation. Intentional self-Harm (suicide) by discharge of firearms (X72-X74) only.","Includes all of Harris County, not just Houston",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,1.8,"Houston, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.","Adjusted rate of Harris County. Age adjustment uses 2000 standard population. S, indicates numerator too small for rate calculation. Intentional self-Harm (suicide) by discharge of firearms (X72-X74) only.","Includes all of Harris County, not just Houston",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,11.3,"Houston, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","Texas Department of State Health Services, Center for Health Statistics, 2015. Available at http://soupfin.tdh.state.tx.us/death10.htm.  Accessed May 10, 2015.","Adjusted rate of Harris County. Age adjustment uses 2000 standard population. S, indicates numerator too small for rate calculation. Intentional self-Harm (suicide) by discharge of firearms (X72-X74) only.","Includes all of Harris County, not just Houston",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,14.2,"Indianapolis (Marion County), IN","Report age-adjusted rate of firearm-related ED visits using ICD-9-CM Codes: E922.0-E922.3, E922.8, E922.9, E955.0-E955.4, E965.0-E965.4, E985.0-E985.4, E970, E979.4. Numerator = Firearm-Related ED visits, Denominator = 2010 census population. Compute rates per 10,000 people, age adjusted using the 2000 US standard population.",MCPHD Death Certificate data,,,,,11.9,16.9
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,,"Indianapolis (Marion County), IN","Report age-adjusted rate of firearm-related ED visits using ICD-9-CM Codes: E922.0-E922.3, E922.8, E922.9, E955.0-E955.4, E965.0-E965.4, E985.0-E985.4, E970, E979.4. Numerator = Firearm-Related ED visits, Denominator = 2010 census population. Compute rates per 10,000 people, age adjusted using the 2000 US standard population.",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,25.6,"Indianapolis (Marion County), IN","Report age-adjusted rate of firearm-related ED visits using ICD-9-CM Codes: E922.0-E922.3, E922.8, E922.9, E955.0-E955.4, E965.0-E965.4, E985.0-E985.4, E970, E979.4. Numerator = Firearm-Related ED visits, Denominator = 2010 census population. Compute rates per 10,000 people, age adjusted using the 2000 US standard population.",MCPHD Death Certificate data,,,,,19.8,33
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,,"Indianapolis (Marion County), IN","Report age-adjusted rate of firearm-related ED visits using ICD-9-CM Codes: E922.0-E922.3, E922.8, E922.9, E955.0-E955.4, E965.0-E965.4, E985.0-E985.4, E970, E979.4. Numerator = Firearm-Related ED visits, Denominator = 2010 census population. Compute rates per 10,000 people, age adjusted using the 2000 US standard population.",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,9.7,"Indianapolis (Marion County), IN","Report age-adjusted rate of firearm-related ED visits using ICD-9-CM Codes: E922.0-E922.3, E922.8, E922.9, E955.0-E955.4, E965.0-E965.4, E985.0-E985.4, E970, E979.4. Numerator = Firearm-Related ED visits, Denominator = 2010 census population. Compute rates per 10,000 people, age adjusted using the 2000 US standard population.",MCPHD Death Certificate data,,,,,7.3,12.8
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,,"Indianapolis (Marion County), IN","Report age-adjusted rate of firearm-related ED visits using ICD-9-CM Codes: E922.0-E922.3, E922.8, E922.9, E955.0-E955.4, E965.0-E965.4, E985.0-E985.4, E970, E979.4. Numerator = Firearm-Related ED visits, Denominator = 2010 census population. Compute rates per 10,000 people, age adjusted using the 2000 US standard population.",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,27.1,"Indianapolis (Marion County), IN","Report age-adjusted rate of firearm-related ED visits using ICD-9-CM Codes: E922.0-E922.3, E922.8, E922.9, E955.0-E955.4, E965.0-E965.4, E985.0-E985.4, E970, E979.4. Numerator = Firearm-Related ED visits, Denominator = 2010 census population. Compute rates per 10,000 people, age adjusted using the 2000 US standard population.",MCPHD Death Certificate data,,,,,22.4,32.6
Injury/Violence,"Firearm-Related Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,9.5,"San Antonio, TX","Report age-adjusted firearm-related mortality rate per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. Use ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Firearm Related Mortality rate ICD-10 codes: W32-W34, X72-X74, X93-X95, Y22-Y24, Y35.0, NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
