Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,1335.6,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,3990.8,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Other,990,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,1703.4,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,3889.7,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,2590.2,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,418,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","DSHS, 2015",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,76.2,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","DSHS, 2015",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,165.3,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","DSHS, 2015",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Other,247.5,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","DSHS, 2015",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,422.8,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,243.8,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","DSHS, 2015",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,1019.8,"Kansas City, MO","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,1364.1,"Kansas City, MO","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,1008.9,"Kansas City, MO","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,232.9,"Kansas City, MO","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,1854.1,"Kansas City, MO","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,369.3,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,360.8,377.8
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Asian/PI,128.9,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,112.2,145.6
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,966,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,922.4,1009.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,278.2,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,264.5,291.9
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Other,127.9,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,102.2,153.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,365.2,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,352.9,377.4
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,123.1,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,116.1,130.1
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,612.2,"Las Vegas (Clark County), NV","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",,,,,,596.7,627.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,427,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,412,442
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Asian/PI,30.1,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,12.3,47.9
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,855.5,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,819.4,891.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,203.8,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,175.2,232.4
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Other,572.8,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,461.1,684.5
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,708.3,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,681.5,735.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,67.9,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,59.9,76.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,404.3,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,387.5,421.6
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Multiracial,232.6,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,178.4,298.1
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,350.3,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,311,393.3
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,615.8,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,541.9,697
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Asian/PI,124.4,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,96.4,157.9
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,American Indian/Alaska Native,496.6,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,American Indian alone,,,330.3,717
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,384.2,"Portland (Multnomah County), OR","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",Oregon Public Health Epidemiologists' User System,confidence intervals calculated using clopper-pearson method,,,,370.3,398.5
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,261.2,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","DSHS, 2015",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,467.6,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,73.3,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,267.7,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Other,307.1,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,211.5,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,739.2,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,488.7,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Asian/PI,161.4,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,720.9,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,144.9,"Los Angeles, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",eHARS,The selection of LA City residents is based on address at the time of diagnosis or at last report by each select year.,,,,139.7,150.1
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,365.2,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Other,447.2,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,728.1,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,122.6,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,869.7,"Long Beach, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Source: U.S. Census Bureau, 2010 Census; California Department of Public Health Office of AIDS data reported as of March 29, 2016; prepared by City of Long Beach Department of Health and Human Services HIV/STD Surveillance Program, 2016.",,Counts from which rates are derived are subject to change due to late reporting.  Data represent individuals who were diagnosed in Long Beach but who may not necessarily reside in Long Beach.,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,200.3,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,185,215.6
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Female,All,235.5,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,220,251
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,631.7,"Charlotte, NC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Population Estimate: US Census 2010 Population for City of Charlotte, NC.  HIV/AID Data: NC DHHS HIV/STD Prevention and Care Unit, Mecklenburg County Line List Data",,,,,605.5,657.9
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Asian/PI,97,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,268.4,"Phoenix, AZ","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",Arizona Department of Health Services (ADHS) annual reports,,Maricopa County level data,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,718.6,"Los Angeles, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",eHARS,The selection of LA City residents is based on address at the time of diagnosis or at last report by each select year.,,,,710.3,726.8
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Asian/PI,159.1,"Los Angeles, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",eHARS,The selection of LA City residents is based on address at the time of diagnosis or at last report by each select year.,,,,147.6,170.6
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,1483.1,"Los Angeles, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",eHARS,The selection of LA City residents is based on address at the time of diagnosis or at last report by each select year.,,,,1446,1520.3
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Hispanic,575.2,"Los Angeles, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",eHARS,The selection of LA City residents is based on address at the time of diagnosis or at last report by each select year.,,,,564.7,585.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,White,828.5,"Los Angeles, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",eHARS,The selection of LA City residents is based on address at the time of diagnosis or at last report by each select year.,,,,812.3,844.7
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Male,All,1297.1,"Los Angeles, CA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",eHARS,The selection of LA City residents is based on address at the time of diagnosis or at last report by each select year.,,,,1281.5,1312.8
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,All,2318.1,"Baltimore, MD","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Baltimore City Annual HIV Epidemiological profiles 2010, 2011, 2012",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Asian/PI,150.8,"Baltimore, MD","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Baltimore City Annual HIV Epidemiological profiles 2010, 2011, 2012",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2011,Both,Black,3171.8,"Baltimore, MD","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Baltimore City Annual HIV Epidemiological profiles 2010, 2011, 2012",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,White,292.8,"Houston, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Female,All,342.6,"Houston, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Male,All,710.1,"Houston, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Hispanic,1631.3,"Baltimore, MD","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Baltimore City Annual HIV Epidemiological profiles 2010, 2011, 2012",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Black,3395,"Baltimore, MD","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Baltimore City Annual HIV Epidemiological profiles 2010, 2011, 2012",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Male,All,4094.6,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Female,All,1358.4,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,White,1272,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Other,1056,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Asian/PI,216.5,"Baltimore, MD","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Baltimore City Annual HIV Epidemiological profiles 2010, 2011, 2012",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Hispanic,1784.1,"Washington, DC","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Female,All,690.5,"Philadelphia, PA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",AACO team,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,White,660,"Philadelphia, PA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",AACO team,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,All,2541.1,"Baltimore, MD","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","Baltimore City Annual HIV Epidemiological profiles 2010, 2011, 2012",,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Multiracial,1596.2,"Philadelphia, PA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",AACO team,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Male,All,1355.9,"Chicago, Il","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Other,384.6,"Philadelphia, PA","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 pop using 2010 US Census figures.",AACO team,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Female,All,327.6,"Chicago, Il","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,White,643.5,"Chicago, Il","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Hispanic,526.9,"Chicago, Il","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Black,1296.4,"Chicago, Il","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Both,Asian/PI,150.6,"Chicago, Il","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.",,,,,,,
HIV/AIDS,"Persons Living with HIV/AIDS Rate (Per 100,000 people)",2012,Male,All,445.9,"San Antonio, TX","Rate of persons living with HIV/AIDS at the end of a given year; crude rate per 100,000 population using 2010 US Census figures.","DSHS, 2015",,,,,,
