Indicator Category,Indicator,Year,Sex,Race,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Multiracial,6.4,"Long Beach, CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,2.5,"Long Beach, CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,10.7,"Long Beach, CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,4.6,"Long Beach, CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,3.9,"Long Beach, CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,7.1,"Las Vegas (Clark County), NV","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",Nevada Vital Records - Clark County Deaths,,,,,5.4,8.7
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,2,"Las Vegas (Clark County), NV","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",Nevada Vital Records - Clark County Deaths,,,,,1.1,2.9
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,3.8,"Las Vegas (Clark County), NV","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",Nevada Vital Records - Clark County Deaths,,,,,2.5,5.1
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,3,"Las Vegas (Clark County), NV","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",Nevada Vital Records - Clark County Deaths,,,,,1.7,4.4
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,16.8,"Las Vegas (Clark County), NV","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",Nevada Vital Records - Clark County Deaths,,,,,11.2,22.5
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,3.8,"Washington, DC","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,28.4,"Washington, DC","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,5.6,"New York City, NY","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is different from what is recommended (NYC does not include Y87.1); age-adjusted rate per 100,000 population.",,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,17.2,"New York City, NY","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is different from what is recommended (NYC does not include Y87.1); age-adjusted rate per 100,000 population.",,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,2.3,"San Antonio, TX","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","SA Metro Health Death Certificates supplied by Texas DSHS, Preliminary data subject to change.","Homicide rate ICD-10 codes: X85-Y09, Y87.1,  NH= Non Hispanic",Bexar County (Not just San Antonio),,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,21.9,"Kansas City, MO","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,62.6,"Kansas City, MO","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,4.1,"Kansas City, MO","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,7.1,"Kansas City, MO","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,37.5,"Kansas City, MO","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,31.8,"Washington, DC","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,15.5,"Washington, DC","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,3.2,"Portland (Multnomah County), OR","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","CDC Wonder: X85-Y09, Y87.1",,,,,2,4.7
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,36.7,"Philadelphia, PA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",PA Eddie-->Vital Statistics,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,4,"Philadelphia, PA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",PA Eddie-->Vital Statistics,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,1.6,"Las Vegas (Clark County), NV","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",Nevada Vital Records - Clark County Deaths,,,,,0,3.4
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,15.1,"Philadelphia, PA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",PA Eddie-->Vital Statistics,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,38.9,"Philadelphia, PA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",PA Eddie-->Vital Statistics,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,19.8,"Philadelphia, PA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",PA Eddie-->Vital Statistics,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,1.3,"New York City, NY","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is different from what is recommended (NYC does not include Y87.1); age-adjusted rate per 100,000 population.",,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,6.4,"New York City, NY","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated July 2013; ICD10 code is different from what is recommended (NYC does not include Y87.1); age-adjusted rate per 100,000 population.",,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,2.4,"Washington, DC","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,11.5,"Minneapolis, MN","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,31.9,"Oakland (Alameda County), CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,5.2,"Oakland (Alameda County), CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,4.4,"Oakland (Alameda County), CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,8.3,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,2.2,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,2.6,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,5,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,18.6,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,0.8,"Chicago, Il","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,34.9,"Chicago, Il","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,8.4,"Chicago, Il","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,1.4,"Chicago, Il","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,2.7,"Chicago, Il","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,24.6,"Chicago, Il","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",,,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,2,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,American Indian/Alaska Native,5.9,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,American Indian alone,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,5.3,"U.S. Total, U.S. Total","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","ICD-10 *U01_*U02,X85_Y09,Y87.1, Tables 16-17, http://www.cdc.gov/nchs/data/nvsr/nvsr63/nvsr63_03.pdf",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,3.2,"Seattle, WA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","WA State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2013, August 2014.",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,1.2,"Seattle, WA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","WA State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2013, August 2014.",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,1.9,"Seattle, WA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","WA State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2013, August 2014.",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,8.2,"Oakland (Alameda County), CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,2.2,"Seattle, WA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","WA State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2013, August 2014.",,,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,51.6,"Oakland (Alameda County), CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,4.8,"Oakland (Alameda County), CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Alameda County Vital Statistics Files, 2011-2013",,Oakland; Does not include Pacific Islander,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,18.3,"Oakland (Alameda County), CA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Alameda County Vital Statistics Files, 2011-2013",,Oakland,,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,45.2,"Detroit, MI","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",MiVDRS,"Included cases with ICD10 codes V09.2 and V87.7 or no ICD10 code, where Manner of death was homicide.","This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,49.9,"Detroit, MI","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",MiVDRS,"Included cases with ICD10 codes V09.2 and V87.7 or no ICD10 code, where Manner of death was homicide.","This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,26,"Detroit, MI","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",MiVDRS,"Included cases with ICD10 codes V09.2 and V87.7 or no ICD10 code, where Manner of death was homicide.","This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,9.7,"Detroit, MI","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",MiVDRS,"Included cases with ICD10 codes V09.2 and V87.7 or no ICD10 code, where Manner of death was homicide.","This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,84.8,"Detroit, MI","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1",MiVDRS,"Included cases with ICD10 codes V09.2 and V87.7 or no ICD10 code, where Manner of death was homicide.","This is the rate based on city of residence, not city of injury.",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,,"Boston, MA","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,13.6,"Columbus, OH","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,10.8,16.7
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,,"Columbus, OH","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,30.1,"Columbus, OH","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,22.8,38.8
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,,"Columbus, OH","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,,"Columbus, OH","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Suppressed due to total count <20.; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,,
Injury/Violence,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,6.8,"Columbus, OH","Homicide deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population. ICD-10 Codes: X85-Y09, Y87.1","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235).",,,4.2,10.3
